y_true_MOR_MPa,y_true_WA_pct,y_true_Shrinkage_pct,y_pred_MOR_MPa,y_pred_WA_pct,y_pred_Shrinkage_pct
48.67470618246142,1.1540241577980932,10.214533622657896,51.816465413345,1.0935537005602258,10.583239745408042
63.75592596243558,0.5893729396838326,10.993944990922866,63.234209925529115,0.7211508879462653,10.946724163586545
63.65878743505176,0.7632709544260688,11.070867295334669,60.033934982373864,0.8325999193559475,10.968966570133666
53.90267998897658,1.0214367618083915,10.8666341489336,53.409267809049716,0.9959517241039201,10.768030782052284
55.06685024681601,0.8993133793637078,11.602447326549342,56.25195872496868,0.8206108967122241,11.319601526562067
41.8547822,1.3093993691863866,10.18,42.13429934513131,1.0943514838752548,10.261937364327684
53.45924471999561,1.2748063236684402,10.466838885677392,57.12471537319522,1.0452270373298376,10.56052309080834
47.26117224334422,1.003423928650495,10.210464768079005,47.085509106680895,0.9256957239781567,10.594412220737498
51.244648210395866,0.9303118539164122,10.18,50.69170268327064,0.932581979653014,10.382925368712813
53.65316895746174,0.8179838909904525,10.609956395626304,53.93711864978364,0.8406191568652832,10.558362611634063
45.114552741073446,0.9994907786535662,11.02942190217582,45.56112462974126,0.9927979882875176,10.545803726674292
43.69187264134154,1.1707508424572763,10.18,47.05609230396484,1.0855225058664912,10.367941386257998
72.64154292668377,0.6935592172518678,12.142795934831517,68.01414355081059,0.722147776424042,11.655828265494945
59.78661978801396,0.7734579535041878,11.07400154590909,61.28966278172542,0.9296123498325383,11.363945067723456
65.36348429666354,1.0359337988015942,11.269482663325917,65.19678358241643,0.9175236463985025,11.027864297168861
41.8547822,1.015,10.23,57.44021361031602,0.9496772992986428,10.807598416718676
58.128917875,1.234,11.56,51.068664609233885,0.9211847259752933,10.94086772602097
60.737486775,0.9615,11.32,54.74807569028722,0.9201859685147818,10.905878636383777
46.380551175,1.223,10.8,57.4190441424562,0.8637784799667827,11.131865552239567
61.6053753,0.9109,11.18,56.07058627892803,0.7793060469761053,11.08197547236726
44.399607875,0.8562000000000001,10.27,49.58632313723544,0.8901155512775216,10.733366274524588
62.55662034999999,0.3249,11.63,47.93828474214195,1.038954777964505,10.75956002741952
50.602314,0.2542,10.88,58.55073573070503,0.7545459117960448,10.896763063502789
53.16184965,0.8909999999999999,10.95,58.61424269984915,0.8518088447719199,10.920728709763926
60.3305108,0.7612,11.32,53.44724251597565,0.7947191519582529,10.98972611268136
47.98393845,0.982,10.48,53.39752929434105,0.9255303347187457,11.272662810563393
56.69224365,0.8115000000000001,11.08,52.14445469270481,0.864027294287089,10.55880141234709
50.24927459999999,0.931,10.72,54.992834944200176,0.9173881754751434,11.132269830913776
63.2725058,0.7105,11.58,57.30867423183349,0.7349943872522972,11.060251972166261
45.61072915,1.021,10.25,52.45177311583828,1.0257486266214462,11.17636457388588
54.45632745,0.8512000000000001,10.88,55.48416850129391,0.8537093017182877,10.7264224728312
65.5280353,0.681,11.72,55.89029878394255,0.6817725966426301,11.063922484066591
48.84692365,0.9615,10.55,53.48059186222575,0.9117588427441458,11.217545003163142
57.10412295,0.791,11.12,53.41360225030814,0.8961501572878299,10.706460110868333
49.54319579999999,0.9412,10.62,54.45639118791835,0.8958400259852864,11.39481249487361
66.89115964999999,0.651,11.85,56.41735732618215,0.6767821838245841,11.080723432741369
52.7793903,0.9015,10.82,57.225875262237544,0.8683547400768186,10.891811489588738
59.06545295,0.771,11.25,54.70412453165093,0.7903582526452666,10.733956224700163
46.29719465,1.0012,10.32,52.04067767370998,1.0293927989079632,11.221130161171121
63.9589713,0.701,11.65,55.464533226884704,0.7562397747832283,11.075611022002844
50.82786694999999,0.9215,10.68,54.64950656445764,0.9016554205723355,11.164737029057024
57.3885158,0.8009999999999999,11.15,51.3887431060672,0.9085721240996457,10.625721892298941
47.27785965,0.9712,10.42,52.569356137310294,0.923642558075959,11.10184442775598
66.22430745,0.6709999999999999,11.78,57.30164660890958,0.6885881815691868,11.07081000904243
51.7987253,0.9115,10.78,57.277380646338436,0.859266828152258,11.113336156518383
59.63423865,0.761,11.28,55.119959504006935,0.7782158953503572,10.987277717145924
44.9340703,1.0312,10.18,52.06020658577067,1.02782548682025,11.155533511490647
67.49917194999999,0.641,11.88,57.430516280921594,0.679584693346587,11.094757081313734
50.51405414999999,0.9315,10.65,55.64103830305161,0.9016968160697636,11.156352879362952
57.68271529999999,0.791,11.18,51.52137685278387,0.9116536681094345,10.711151534423756
48.27813795,0.9512,10.52,53.210819251453465,0.9200770739255921,11.152765640677908
65.91049465,0.661,11.82,57.36047021656421,0.6886141099434971,11.068831013563221
